Sentença;Entidade 1;Tipo Entidade 1;Relacao;Entidade 2;Tipo Entidade 2
O Mercado Pago , fintech do grupo Mercado Livre , firma parceria inédita com a Hub Fintech , líder em tecnologia e soluções de negócios em meios de pagamento no Brasil , que permite que um cartão bandeirado MasterCard acesse , em tempo real , o saldo de sua conta virtual no Mercado Pago para realizar compras em terminais e saques em redes conveniadas .;Mercado Livre;ORG; firma parceria inédita com; Hub Fintech;ORG
No próximo domingo , dia 23 de setembro termina o prazo de inscrições para o espaço FintechCoopLab , iniciativa coordenada pelo FintechLab e pelo Torq em parceria com a Confebras , realizadora do evento .;FintechLab;ORG; em parceria com; Confebras;ORG
No próximo domingo , dia 23 de setembro termina o prazo de inscrições para o espaço FintechCoopLab , iniciativa coordenada pelo FintechLab e pelo Torq em parceria com a Confebras , realizadora do evento .;Torq;ORG;; Confebras;ORG
O CONCRED será realizado entre os dias 21 e 23 de novembro , em Florianópolis (SC) .;CONCRED;ORG; em; Florianópolis;PLC
Parceria entre a Via Varejo e a Getnet , do Santander , também prevê venda de seguros e maquininhas de cartão para pequenos comerciantes .;Via Varejo;ORG;; Santander;ORG
Parceria entre a Via Varejo e a Getnet , do Santander , também prevê venda de seguros e maquininhas de cartão para pequenos comerciantes .;Getnet;ORG; de; Santander;ORG
Neste mês , por exemplo , com esse propósito , a Unimed Federação Minas firmou uma parceria com duas cooperativas financeiras , o Sicoob Credicom e a Unicred .;Unimed Federação Minas;ORG; firmou uma parceria com; Sicoob Credicom;ORG
Neste mês , por exemplo , com esse propósito , a Unimed Federação Minas firmou uma parceria com duas cooperativas financeiras , o Sicoob Credicom e a Unicred .;Unimed Federação Minas;ORG; firmou uma parceria com; Unicred;ORG
A instituição fechou , há um ano e meio , uma parceria com a Bossa Nova Investimentos , além de manter a incubadora BMG UpTech , que já fez aportes em 30 empresas nos últimos dois anos .;Bossa Nova Investimentos;ORG;; BMG UpTech;ORG
A B3 confirmou em comunicado ao mercado , há pouco , parceria com o Bradesco para desenvolvimento de uma plataforma de registro de ativos usando blockchain , como havia antecipado a Coluna do Broadcast .;B3;ORG; parceria com; Bradesco;ORG
Com o objetivo de oferecer uma proteção financeira , a Unicred Central RJ/MT lança , em outubro , o Seguro de Vida – Doenças Graves , em parceria com a seguradora Mongeral Aegon .;Unicred Central RJ/MT;ORG; em parceria com; Mongeral Aegon;ORG
A Via Varejo , dona da Casas Bahia , fechou uma parceria para oferecer uma carteira de pagamentos aos clientes da rede varejista .;Via Varejo;ORG; dona de; Casas Bahia;ORG
O projeto premiado foi a criação da atendente virtual BIA , o case do Lollapalooza em que o Banco firmou parceria com o festival para se conectar a clientes mais jovens , e [ainda recebeu o terceiro lugar da categoria Workforce Experience pelo case de gerenciamento de prestadores de serviços externos em parceria com a startup Fieldcontrol .;BIA;ORG;; Fieldcontrol;ORG
O projeto premiado foi a criação da atendente virtual BIA , o case do Lollapalooza em que o Banco firmou parceria com o festival para se conectar a clientes mais jovens , e [ainda recebeu o terceiro lugar da categoria Workforce Experience pelo case de gerenciamento de prestadores de serviços externos em parceria com a startup Fieldcontrol .;Banco;ORG;; Fieldcontrol;ORG
O C6 Bank é o banco digital de Marcelo Kalim , Carlos Fonseca e Leandro Torres , todos egressos do BTG Pactual .;BTG Pactual;ORG; egressos de; Marcelo Kalim;PER
O C6 Bank é o banco digital de Marcelo Kalim , Carlos Fonseca e Leandro Torres , todos egressos do BTG Pactual .;BTG Pactual;ORG; egressos de; Carlos Fonseca;PER
O C6 Bank é o banco digital de Marcelo Kalim , Carlos Fonseca e Leandro Torres , todos egressos do BTG Pactual .;BTG Pactual;ORG; egressos de; Leandro Torres;PER
"O banco terá um escritório em Nova York para ""data analytics "" e está desenvolvendo parcerias com o Instituto de Tecnologia de Massachusetts (MIT) para submeter projetos aos seus alunos .";Instituto de Tecnologia de Massachusetts (MIT);ORG;; Nova York;PLC
O Sicredi Campo Grande está com uma parceria com a concessionária Mercedes Benz A . R Motors e lança no dia 25 de outubro , às 19h , mais um benefício aos associados da cooperativa .;Sicredi Campo Grande;ORG; está com uma parceria com; Mercedes Benz A . R Motors;ORG
O banco HSBC firmou uma parceria com a empresa de tecnologia financeira Marstone para lançar uma solução de consultor-robô de investimentos .;HSBC;ORG; firmou uma parceria com; Marstone;ORG
Bradesco utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Bradesco;ORG; utilizará a tecnologia de; Ripple;ORG
Bradesco utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Bradesco;ORG; parceria com; MUFG Bank;ORG
Bradesco utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Bradesco;ORG; parceria com; ex-Bank of Tokyo Mitsubishi UFJ;ORG
Bradesco utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Ripple;ORG;; Japão;PLC
Bradesco utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Ripple;ORG;; MUFG Bank;ORG
Bradesco utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Ripple;ORG;; ex-Bank of Tokyo Mitsubishi UFJ;ORG
Bradesco utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;MUFG Bank;ORG;; Japão;PLC
Bradesco utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;ex-Bank of Tokyo Mitsubishi UFJ;ORG;; Japão;PLC
A parceria com a SmartFleet , startup do Grupo TCS , tem o objetivo de diminuir o número de veículos nos prédios , reduzindo o custo das construtoras e ajudando os moradores com praticidade e economia .;SmartFleet;ORG; startup de; Grupo TCS;ORG
A MRV Engenharia , em parceria com a Renault , anunciou no Salão do Automóvel de São Paulo um projeto , em fase de estudo , para o desenvolvimento do compartilhamento de carro elétrico em seus empreendimentos , o MRV SIM (Sustentabilidade , Inovação e Mobilidade) .;MRV Engenharia;ORG; em parceria com; Renault;ORG
A MRV Engenharia , em parceria com a Renault , anunciou no Salão do Automóvel de São Paulo um projeto , em fase de estudo , para o desenvolvimento do compartilhamento de carro elétrico em seus empreendimentos , o MRV SIM (Sustentabilidade , Inovação e Mobilidade) .;MRV Engenharia;ORG;; Salão do Automóvel de São Paulo;ORG
A MRV Engenharia , em parceria com a Renault , anunciou no Salão do Automóvel de São Paulo um projeto , em fase de estudo , para o desenvolvimento do compartilhamento de carro elétrico em seus empreendimentos , o MRV SIM (Sustentabilidade , Inovação e Mobilidade) .;MRV Engenharia;ORG;; MRV SIM;ORG
A MRV Engenharia , em parceria com a Renault , anunciou no Salão do Automóvel de São Paulo um projeto , em fase de estudo , para o desenvolvimento do compartilhamento de carro elétrico em seus empreendimentos , o MRV SIM (Sustentabilidade , Inovação e Mobilidade) .;Renault;ORG;; Salão do Automóvel de São Paulo;ORG
O Starling Bank , o banco líder em mobilidade , recentemente eleito o Melhor Banco da Grã-Bretanha em 2018 , tornou-se o primeiro banco exclusivamente móvel a fazer parceria com os Correios para oferecer serviços de Banca de Dia a Dia aos seus clientes .;Banco da Grã-Bretanha;ORG; parceria com; Correios;ORG
O Dia de Cooperar em Paulo Afonso foi encerrado no último sábado , dia 10 , com a palestra “Mãos transformadoras do lixo de Paulo Afonso” , de Victor Flores , na ARPA .;ARPA;ORG; em; Victor Flores;PER
Na opinião da gerente do Sicoob Coopere em Paulo Afonso , Graziele Soares , “o Dia de Cooperar mostra que a cooperativa , os cooperados e parceiros acreditam que a cooperação e o compartilhamento transformam o mundo em um lugar melhor para se viver” .;Sicoob Coopere;ORG; em; Paulo Afonso;PER
Foi firmada uma parceria entre o INSS , Dataprev , empresa de processamento de dados da Previdência Social , e os bancos .;Dataprev;ORG; empresa de processamento de dados de; Previdência Social;ORG
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Bradesco;ORG; parceria com; MUFG Bank;ORG
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Bradesco;ORG; parceria com; ex-Bank of Tokyo Mitsubishi UFJ;ORG
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Braziliex;ORG;; MUFG Bank;ORG
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Braziliex;ORG;; ex-Bank of Tokyo Mitsubishi UFJ;ORG
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Ripple;ORG; para; Japão;PLC
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Ripple;ORG;; MUFG Bank;ORG
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;Ripple;ORG;; ex-Bank of Tokyo Mitsubishi UFJ;ORG
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;MUFG Bank;ORG;; Brasil;PLC
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;MUFG Bank;ORG;; Japão;PLC
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;ex-Bank of Tokyo Mitsubishi UFJ;ORG;; Brasil;PLC
Apesar de ser um dos bancos que tem sem mostrado menos amigável às plataformas de criptomoedas no Brasil , o Bradesco (que fechou a conta da exchange Braziliex ) utilizará a tecnologia da Ripple para realizar transferências internacionais para o Japão , numa parceria com o MUFG Bank , ex-Bank of Tokyo Mitsubishi UFJ .;ex-Bank of Tokyo Mitsubishi UFJ;ORG;; Japão;PLC
O Santander recebeu autorização do Banco Central (BC ) para colocar na rua a Pi , a sua plataforma digital de investimentos .;Santander;ORG; recebeu autorização de; Banco Central (BC;ORG
O Hurb , novo nome do Hotel Urbano e o Santander Esfera , programa de fidelidade do Banco Santander , firmaram uma parceria que vai render pontos e vantagens para os clientes de ambas as empresas .;Hurb;ORG; novo nome de; Hotel Urbano;ORG
O Hurb , novo nome do Hotel Urbano e o Santander Esfera , programa de fidelidade do Banco Santander , firmaram uma parceria que vai render pontos e vantagens para os clientes de ambas as empresas .;Santander Esfera;ORG; programa de; Banco Santander;ORG
